period,sectorId,sector-name,fuelId,fuel-name,stateId,state-name,value,value-units
2012,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,MN,Minnesota,39.126732,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,MN,Minnesota,22.460889,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,MN,Minnesota,86.219019,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,CO,Coal,MD,Maryland,0,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,PE,Petroleum,MD,Maryland,1.356906,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,NG,Natural Gas,MD,Maryland,3.8711,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,TO,All Fuels,MD,Maryland,5.228006,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,CO,Coal,MD,Maryland,.049272,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,PE,Petroleum,MD,Maryland,.809011,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,NG,Natural Gas,MD,Maryland,3.529917,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,TO,All Fuels,MD,Maryland,4.3882,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,CO,Coal,MD,Maryland,1.940992,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,PE,Petroleum,MD,Maryland,.903263,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,NG,Natural Gas,MD,Maryland,.928644,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,TO,All Fuels,MD,Maryland,3.772899,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,CO,Coal,MD,Maryland,0,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,PE,Petroleum,MD,Maryland,29.230876,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,NG,Natural Gas,MD,Maryland,.419456,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,TO,All Fuels,MD,Maryland,29.650332,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,CO,Coal,MD,Maryland,16.378536,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MD,Maryland,.11113,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MD,Maryland,2.699378,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MD,Maryland,19.189044,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,CO,Coal,MD,Maryland,18.3688,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,MD,Maryland,32.411186,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,MD,Maryland,11.448495,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,MD,Maryland,62.228481,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,CO,Coal,MA,Massachusetts,0,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,PE,Petroleum,MA,Massachusetts,5.485237,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,NG,Natural Gas,MA,Massachusetts,6.325419,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,TO,All Fuels,MA,Massachusetts,11.810657,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,CO,Coal,MA,Massachusetts,0,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,PE,Petroleum,MA,Massachusetts,1.230007,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,NG,Natural Gas,MA,Massachusetts,4.006666,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,TO,All Fuels,MA,Massachusetts,5.236672,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,CO,Coal,MA,Massachusetts,.158311,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,PE,Petroleum,MA,Massachusetts,.750124,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,NG,Natural Gas,MA,Massachusetts,2.30709,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,TO,All Fuels,MA,Massachusetts,3.215524,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,CO,Coal,MA,Massachusetts,0,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,PE,Petroleum,MA,Massachusetts,29.733533,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,NG,Natural Gas,MA,Massachusetts,.24537,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,TO,All Fuels,MA,Massachusetts,29.978903,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,CO,Coal,MA,Massachusetts,2.13769,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MA,Massachusetts,.114461,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MA,Massachusetts,9.876004,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MA,Massachusetts,12.128155,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,CO,Coal,MA,Massachusetts,2.296001,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,MA,Massachusetts,37.313362,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,MA,Massachusetts,22.760549,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,MA,Massachusetts,62.369912,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,CO,Coal,KY,Kentucky,0,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,PE,Petroleum,KY,Kentucky,.435071,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,2.356391,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,TO,All Fuels,KY,Kentucky,2.791462,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,CO,Coal,KY,Kentucky,.081446,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,PE,Petroleum,KY,Kentucky,.287193,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,1.683699,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,TO,All Fuels,KY,Kentucky,2.052338,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,CO,Coal,KY,Kentucky,2.764664,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,PE,Petroleum,KY,Kentucky,8.677224,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,5.88254,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,TO,All Fuels,KY,Kentucky,17.324428,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,CO,Coal,KY,Kentucky,0,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,PE,Petroleum,KY,Kentucky,30.311689,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,.470815,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,TO,All Fuels,KY,Kentucky,30.782503,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,CO,Coal,KY,Kentucky,84.065859,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,PE,Petroleum,KY,Kentucky,1.67959,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,1.691257,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,TO,All Fuels,KY,Kentucky,87.436705,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,CO,Coal,KY,Kentucky,86.911968,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,KY,Kentucky,41.390767,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,KY,Kentucky,12.084701,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,KY,Kentucky,140.387437,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,CO,Coal,PA,Pennsylvania,0,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,6.373147,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,10.929163,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,17.30231,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,CO,Coal,PA,Pennsylvania,.31181,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,1.718923,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,7.030982,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,9.061716,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,CO,Coal,PA,Pennsylvania,17.10678,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,9.817768,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,14.980332,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,41.904881,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,CO,Coal,PA,Pennsylvania,0,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,60.775655,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,2.075633,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,62.851288,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,CO,Coal,PA,Pennsylvania,86.403659,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,.26471,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,21.592064,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,108.260433,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,CO,Coal,PA,Pennsylvania,103.82225,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,PA,Pennsylvania,78.950203,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,PA,Pennsylvania,56.608174,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,PA,Pennsylvania,239.380628,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,CO,Coal,MI,Michigan,0,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,PE,Petroleum,MI,Michigan,1.906961,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,NG,Natural Gas,MI,Michigan,14.9328,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,TO,All Fuels,MI,Michigan,16.839761,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,CO,Coal,MI,Michigan,.202332,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,PE,Petroleum,MI,Michigan,.7324,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,NG,Natural Gas,MI,Michigan,7.801983,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,TO,All Fuels,MI,Michigan,8.736715,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,CO,Coal,MI,Michigan,5.550496,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,PE,Petroleum,MI,Michigan,3.621264,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,NG,Natural Gas,MI,Michigan,8.636315,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,TO,All Fuels,MI,Michigan,17.808075,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,CO,Coal,MI,Michigan,0,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,PE,Petroleum,MI,Michigan,47.271438,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,NG,Natural Gas,MI,Michigan,1.123718,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,CO,Coal,IN,Indiana,0,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,PE,Petroleum,IN,Indiana,.857616,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,NG,Natural Gas,IN,Indiana,6.173402,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,TO,All Fuels,IN,Indiana,7.031018,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,CO,Coal,IN,Indiana,.419166,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,PE,Petroleum,IN,Indiana,.625256,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,NG,Natural Gas,IN,Indiana,3.562417,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,TO,All Fuels,IN,Indiana,4.606839,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,CO,Coal,IN,Indiana,19.90058,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,PE,Petroleum,IN,Indiana,7.135434,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,NG,Natural Gas,IN,Indiana,17.660964,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,TO,All Fuels,IN,Indiana,44.696978,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,CO,Coal,IN,Indiana,0,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,PE,Petroleum,IN,Indiana,38.347756,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,NG,Natural Gas,IN,Indiana,.387896,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,TO,All Fuels,IN,Indiana,38.735652,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,CO,Coal,IN,Indiana,93.003952,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,PE,Petroleum,IN,Indiana,.686106,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,IN,Indiana,6.156936,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,TO,All Fuels,IN,Indiana,99.846994,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,CO,Coal,IN,Indiana,113.323698,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,IN,Indiana,47.652168,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,IN,Indiana,33.941615,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,IN,Indiana,194.917481,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,CO,Coal,CT,Connecticut,0,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,PE,Petroleum,CT,Connecticut,4.418715,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,NG,Natural Gas,CT,Connecticut,2.246408,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,TO,All Fuels,CT,Connecticut,6.665123,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,CO,Coal,CT,Connecticut,0,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,PE,Petroleum,CT,Connecticut,.926089,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,NG,Natural Gas,CT,Connecticut,2.31733,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,TO,All Fuels,CT,Connecticut,3.243419,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,CO,Coal,CT,Connecticut,0,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,PE,Petroleum,CT,Connecticut,.44366,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,NG,Natural Gas,CT,Connecticut,1.411058,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,TO,All Fuels,CT,Connecticut,1.854718,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,CO,Coal,CT,Connecticut,0,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,PE,Petroleum,CT,Connecticut,14.948743,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,NG,Natural Gas,CT,Connecticut,.261251,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,TO,All Fuels,CT,Connecticut,15.209994,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,CO,Coal,CT,Connecticut,.8877,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,PE,Petroleum,CT,Connecticut,.10035,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,CT,Connecticut,6.236346,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,TO,All Fuels,CT,Connecticut,7.224395,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,CO,Coal,CT,Connecticut,.8877,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,CT,Connecticut,20.837556,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,CT,Connecticut,12.472393,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,CT,Connecticut,34.197649,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,CO,Coal,IL,Illinois,0,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,PE,Petroleum,IL,Illinois,1.189818,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,NG,Natural Gas,IL,Illinois,19.111343,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,TO,All Fuels,IL,Illinois,20.301161,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,CO,Coal,IL,Illinois,.273432,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,PE,Petroleum,IL,Illinois,.647171,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,NG,Natural Gas,IL,Illinois,9.96097,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,TO,All Fuels,IL,Illinois,10.881573,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,CO,Coal,IL,Illinois,10.633428,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,PE,Petroleum,IL,Illinois,12.300853,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,NG,Natural Gas,IL,Illinois,14.051333,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,TO,All Fuels,IL,Illinois,36.985614,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,CO,Coal,IL,Illinois,0,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,PE,Petroleum,IL,Illinois,62.220221,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,NG,Natural Gas,IL,Illinois,1.340928,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,TO,All Fuels,IL,Illinois,63.561148,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,CO,Coal,IL,Illinois,81.488063,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,PE,Petroleum,IL,Illinois,.058351,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,IL,Illinois,4.731741,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,TO,All Fuels,IL,Illinois,86.278155,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,CO,Coal,IL,Illinois,92.394923,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,IL,Illinois,76.416413,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,IL,Illinois,49.196315,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,IL,Illinois,218.007651,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,CO,Coal,ID,Idaho,0,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,PE,Petroleum,ID,Idaho,.262661,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,NG,Natural Gas,ID,Idaho,1.289078,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,TO,All Fuels,ID,Idaho,1.551739,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,CO,Coal,HI,Hawaii,0,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,PE,Petroleum,HI,Hawaii,.078865,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,CO,Coal,FL,Florida,0,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,PE,Petroleum,FL,Florida,.334689,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,NG,Natural Gas,FL,Florida,.776488,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,TO,All Fuels,FL,Florida,1.111177,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,CO,Coal,FL,Florida,0,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,PE,Petroleum,FL,Florida,1.734007,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,NG,Natural Gas,FL,Florida,2.954342,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,TO,All Fuels,FL,Florida,4.688349,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,CO,Coal,FL,Florida,1.214826,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,PE,Petroleum,FL,Florida,3.649608,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,NG,Natural Gas,FL,Florida,5.393461,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,TO,All Fuels,FL,Florida,10.257895,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,CO,Coal,FL,Florida,0,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,PE,Petroleum,FL,Florida,102.150581,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,NG,Natural Gas,FL,Florida,.888751,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,TO,All Fuels,FL,Florida,103.039332,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,CO,Coal,FL,Florida,44.930283,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,PE,Petroleum,FL,Florida,1.278896,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,FL,Florida,61.288139,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,TO,All Fuels,FL,Florida,107.497319,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,CO,Coal,FL,Florida,46.145109,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,FL,Florida,109.147781,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,FL,Florida,71.301181,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,FL,Florida,226.594071,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,.001749,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,TO,All Fuels,HI,Hawaii,.080614,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,CO,Coal,HI,Hawaii,0,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,CO,Coal,ID,Idaho,.011359,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,PE,Petroleum,ID,Idaho,.266111,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,NG,Natural Gas,ID,Idaho,.853387,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,TO,All Fuels,ID,Idaho,1.130857,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,CO,Coal,ID,Idaho,.481861,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,PE,Petroleum,ID,Idaho,1.219481,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,NG,Natural Gas,ID,Idaho,1.536334,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,TO,All Fuels,ID,Idaho,3.237676,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,CO,Coal,ID,Idaho,0,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,PE,Petroleum,ID,Idaho,8.733506,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,NG,Natural Gas,ID,Idaho,.315858,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,TO,All Fuels,ID,Idaho,9.049363,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,CO,Coal,ID,Idaho,0,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,PE,Petroleum,ID,Idaho,.000018,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,ID,Idaho,.730097,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,TO,All Fuels,ID,Idaho,.730115,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,CO,Coal,ID,Idaho,.49322,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,ID,Idaho,10.481777,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,ID,Idaho,4.724753,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,ID,Idaho,15.69975,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,CO,Coal,DC,District of Columbia,0,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,PE,Petroleum,DC,District of Columbia,.078728,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,NG,Natural Gas,DC,District of Columbia,.614743,million metric tons of CO2
2012,RC,Residential carbon dioxide emissions,TO,All Fuels,DC,District of Columbia,.693471,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,CO,Coal,DC,District of Columbia,.007334,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,PE,Petroleum,DC,District of Columbia,.057612,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,NG,Natural Gas,DC,District of Columbia,.838748,million metric tons of CO2
2012,CC,Commercial carbon dioxide emissions,TO,All Fuels,DC,District of Columbia,.903694,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,CO,Coal,DC,District of Columbia,0,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,PE,Petroleum,DC,District of Columbia,.022996,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,NG,Natural Gas,DC,District of Columbia,0,million metric tons of CO2
2012,IC,Industrial carbon dioxide emissions,TO,All Fuels,DC,District of Columbia,.022996,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,CO,Coal,DC,District of Columbia,0,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,PE,Petroleum,DC,District of Columbia,.908649,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,NG,Natural Gas,DC,District of Columbia,.105806,million metric tons of CO2
2012,TC,Transportation carbon dioxide emissions,TO,All Fuels,DC,District of Columbia,1.014455,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,CO,Coal,DC,District of Columbia,0,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,PE,Petroleum,DC,District of Columbia,.010908,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,DC,District of Columbia,0,million metric tons of CO2
2012,EC,Electric Power carbon dioxide emissions,TO,All Fuels,DC,District of Columbia,.010908,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,CO,Coal,DC,District of Columbia,.007334,million metric tons of CO2
2012,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,DC,District of Columbia,1.078894,million metric tons of CO2
